,link,Title/Address,img_links,price,description,bedrooms,bathrooms,habital_area,EPC certificate number,property_type,score
299,"https://www.realo.be/en/poederleeseweg-74-2275-lille/5193980?l=1827286381
","Poederleeseweg 74 9, 2275 Lille",https://realocdn.com/image/5/BE-master_listing_9310e3_9310e3e14ab56f35f6b5ff4795969204.jpg/1440x1080/0x400/2/a334,€710,"

					Modern centraal gelegen 2 slaapkamer appartement

Ligging: Gelegen op het domein Parkzicht in Lille met bijhorend parkje en petanquebaan. Winkels en openbaarvervoer op wandelafstand.

Indeling: Inkomhal, toilet, leefruimte, keuken, berging, badkamer, 2 slaapkamers en terras

Beschrijving: Het appartement bestaat uit een inkom met ingemaakte halkast, apart toilet met handenwasser, 2 slaapkamers op laminaat waarvan 1 met ingemaakte kleerkast, badkamer met lavabo en inloopdouche, volledig ingerichte keuken met voorziening voor vaatwasser en een berging met plaats voor wasmachine en droogkast.

Het appartement heeft een zuidwest gericht terrasje met zicht op een grasplein en vijver. Er is een lift aanwezig in het gebouw die tot in de ondergrondse parkeerplaats gaat. Hier is ook een open autostaanplaats, afgesloten private kelderberging en een gemeenschappelijke fietsenstalling aanwezig.

Maandelijkse lasten: 55€

		
",2,1,88m2,20160318-0001845772-1,Flat,84%
300,"https://www.realo.be/en/gelijkheidstraat-126-8400-oostende/3662377?l=939618914
",Oostende (Westerkwartier),https://realocdn.com/image/5/BE-master_listing_d2f885_d2f885a50df8a0be8d888dc91f6a3807.jpg/1370x1080/0x400/2/ab4b,€499,"

					Centraal gelegen app met 2 slpk op de 2ev (gn lift) van een kleine meergezinswoning verder bevattende een inkom woonkamer, afzonderlijke niet ingerichte keuken -  badkamer met zitbad en lavabo - Maximum 1 persoon - 15€ /maand voor onderhoud gastoestellen - wandelafstand van bushalte en voedingswinkel- onmiddellijk vrij

		
",2,1,-,20201001-0002322536-RES-2,Flat,83%
301,"https://www.realo.be/en/hoogstraat-18-2220-heist-op-den-berg/5193921?l=326207089
","Hoogstraat 18 0.2, 2220 Heist-op-den-Berg",https://realocdn.com/image/5/BE-master_listing_4f019f_4f019fd5b5119224b96843ce931cb0d9.jpg/1440x1080/0x400/2/ae9c,€249.000,"

					OPENHUIZENDAG ZATERDAG 17 OKTOBER 14 TOT 15uur!!!

Op zoek een gloednieuw, gelijkvloers appartement met 2 slaapkamers en tuinterras? Neem dan zeker en vast contact op voor dit prachtige gelijkvloers appartement! Centraal gelegen in centrum Schriek, op wandelafstand van openbaar vervoer, winkels,... Omschrijving: Dit nieuw te bouwen gelijkvloers appartement is nog af te werken naar eigen wensen, conform de budgetten volgens het lastenboek.   
Via de inkomhal met gastentoilet komt men in de leefruimte. De leefruimte bestaat uit een zithoek en eetplaats met aansluitend de open keuken. Vanuit de leefruimte geniet men een mooi uitzicht op het terras en de tuin, welk volledig aangelegd zal worden. De badkamer is voorzien van een wastafel in meubel en een inloopdouche. Het appartement is tevens voorzien van 2 slaapkamers en een berging/wasplaats. Enkele leuke extra's: E-peil < 30, ventilatie type D, vloerverwarming,...   
Verkoop onder BTW stelsel op het constructie-aandeel en registratierechten op het grondaandeel. Verkoop onder Wet Breyne.

Contacteer ons voor meer informatie (plannen, lastenboeken en prijs incl. aankoopkosten) of maak een afspraak op kantoor via tel.:+321... Show number of via i...o@heylenvastgoed.be

",2,1,86m2,-,Flat,81%
302,"https://www.realo.be/en/morckhovenlei-49-2140-borgerhout/1871002?l=43119622
","Morckhovenlei 49 3, 2140 Deurne, Antwerpen",https://realocdn.com/image/5/BE-master_listing_3a3e2c_3a3e2c7c9acebe0854d37db57253508c.jpg/1617x1080/0x400/2/cedd,€218.500,"

					Gerenoveerd 2slpk. appartement met terras en garage

Ligging: In de Collegelaanwijk te Borgerhout net buiten de Singel en op boogscheut van het Rivierenhof. Een zeer residentiele wijk met scholen en verschillende jeugdbewegingen. Het centrum is gemakkelijk te bereiken met de fiets en het openbaar vervoer.

Omschrijving: We betreden het appartement op de 2de verdieping in dit kleinschalig appartementsgebouw met de lift. Het volledig gerenoveerd appartement geniet van een fantastische lichtinval, de ruime leefruimte met open keuken die tevens volledig geinstalleerd is, zijn hier het bewijs van. Verder gaan we via de nachthal met aparte wc, langs de 2 slaapkamers die aan het terras grenzen, naar de badkamer met inloopdouche, lavabo met meubel, handdoekdroger en ruimte voor wasmachine en droogkast. Tenslotte is er een kelderberging en een verplicht aan te kopen garagebox met dubbele plaats (deze wordt gedeeld met de andere eigenaar) aan 20.000 EUR.

Bijzonderheden: - Gerenoveerd - Aangename wijk  
\- Dak geisoleerd   
\- Parkeergelegenheid  
\- Openbaar vervoer  
\- Gunstige EPC: 213 kWh/m²/jaar   
\- Conforme elektrische installatie

Geen rechterlijke herstelmaatregel of bestuurlijke maatregel opgelegd, Vergunning uitgereikt, Woongebied, Geen voorkooprecht ruimtelijke ordening aanwezig, Geen verkavelingsvergunning

		
",2,-,85m2,20170504-001957819-1,Flat,90%
303,"https://www.realo.be/en/rue-de-remouchamps-36-4141-louveigne/1157432?cl=1280245909%2C131339395
","Rue de remouchamps 36, 4141 Louveigné, Sprimont louveigné",https://realocdn.com/image/5/BE-master_listing_34879d_34879d370f411f3a2a3ff3fec57f09ab.jpg/1440x1080/0x400/2/7554,€950.000,"

					Très belle visibilité pour ce magnifique immeuble situé le long d'un axe principal mais néanmoins en recul pour plus de tranquillité. Construit en 1995, il est implanté sur un terrain clôturé de 5334 m2. Les extérieurs aménagés bénéficient d'un vaste parking. La partie restaurant propose un total de 330m² (une belle partie bar de 65m², une salle de 45m², une véranda de 45m², des wc de 15m², une mezzanine de 10m², trois réserves, l'espace cuisine de 58m²) et le tout est complété par une belle terrasse en clinkers. Le restaurant dispose de caves (dont une cave à vins), d'une buanderie et d'un bureau. +- 120 couverts intérieurs et +- 120 couverts extérieurs. Un appartement est situé au 1er étage et bénéficie de sa propre entrée (escalier extérieur arrière). Il présente 70m² et se compose d'un séjour avec cuisine ouverte, d'un hall avec toilette, d'une chambre et d'une salle de bains. CC mazout (chauffage sol pour le rez), DV bois, alarme. Loué via bail commercial. Bon rendement ! Belle opportunité !

		
",-,-,448m2,-,Investment property,53%
304,"https://www.realo.be/en/plein-16-8500-kortrijk/3524467?l=744247203
","Plein 16 12, 8500 Kortrijk",https://realocdn.com/image/5/BE-master_listing_f67f14_f67f142d6be3c510b71e6c006a5cbed5.jpg/1541x1024/0x400/2/accb,€127.500,"

					""PARKRESIDENTIE"" : Zonnig hoekappartement op de eerste verdieping gelegen op de hoek van de Gentstraat en het Plein. Dit op te frissen appartement heeft de volgende indeling : inkom met berging, vestiaire, zonnige living, 2 slaapkamers, keuken, badkamer met douche. Zuidgericht terras met heel mooi zicht op het park ! Momenteel verhuurd. Voor info of bezoek contacteer Christophe +324... Show number.

		
",2,1,70m2,1510485,Flat,95%
305,"https://www.realo.be/en/rijselsestraat-38-8500-kortrijk/3526506?l=151699886
","Rijselsestraat 38 62, 8500 Kortrijk",https://realocdn.com/image/5/BE-master_listing_50b8a9_50b8a9e5180c3ca5c960646c15b8aafa.jpg/1532x1024/0x400/2/942d,€362.500,"

					FIRST SALE! WO 28/10 (18u-20u) & ZA 31/10 (10u-12u)

Dit vernieuwd appartement heeft een beklijvend zicht over de stad. Met een oppervlakte van 130m2 is het niet van de minste!
De ruime inkomhal met vernieuwd gastentoilet verwelkomt u naar de uiterst ruime living. Deze is verbonden met de leef/eetkeuken en bieden beide veel lichtinval en toegang tot het terras. 
De ene slaapkamer is voorzien van een inloopdressing en de tweede leent zich perfect tot logeerkamer/bureel...
De badkamer werd ook enkele jaren terug onder handen genomen en is voorzien van lavabo en inloopdouche. 
Zowel berging voorzien in het appartement als op het gelijkvloers. 
De wagen kan je ten allen tijde kwijt op één van de twee autostaanplaatsen! 


FIRST SALE of eerste bezoekmoment op afspraak :

We wensen elke kandidaat-koper ruimschoots de kans te geven om het appartement uitgebreid te bezoeken.
Zodoende organiseren we twee bezoekmomenten voor dit appartement : WO 28/10 (18u  20u) & ZA 31/10 (10u  12u). Jullie kunnen zich inschrijven hetzij telefonisch op +325... Show number hetzij per email : i...o@huizinge.be

Er kan een geldig bod uitgebracht worden onder gesloten omslag of per mail (...o@huizinge.be) tot maandag 02/11 omstreeks 20u.
De richtprijs bedraagt € 362.500. Bij een bieding van € 362.500 of meer wordt dit appartement verkocht aan de hoogst biedende. Mocht de richtprijs uitzonderlijk niet gehaald worden, beslist de eigenaar al dan niet te verkopen.

Alle documenten worden jullie voorafgaandelijk per email bezorgd.

		
",2,1,130m2,-,Flat,95%
306,"https://www.realo.be/en/andries-pevernagestraat-23-8530-harelbeke/3481933?l=1198589371
","Andries Pevernagestraat 23, 8530 Harelbeke",https://realocdn.com/image/5/BE-master_listing_972c84_972c848ce3ae79fbfba6191c2118f304.jpg/1918x1080/0x400/2/8f6a,€680,"

					Deze gezellige gezinswoning bevindt zich in het centrum van Harelbeke vlakbij winkels en school. Groene recreatie zoals Provinciaal Domein De Gavers alsook de Leie zijn op wandelafstand. De woning zelf is vlot bereikbaar met het openbaar vervoer (trein en bus). De E17 en R8 zijn vlot bereikbaar met de wagen. Mobi-score van 8,9.

In de woning is er een aparte inkomhal, lichtrijke leefruimte met living, eetplaats en ingerichte keuken. Verder is er op het gelijkvloers nog een badkamer, apart toilet en bergruimte met aansluiting voor wasmachine.
Op de eerste verdieping zijn er 2 slaapkamers. Daarboven is er nog een zolderverdieping die ook kan ingericht worden als slaapkamer of naar eigen wens.

Achter de woning is er een grote, lange tuin waar altijd zoninval is met een terras aansluitend op de keuken. Perfect voor lange zomerdagen!

Centrale verwarming op aardgas, overal in de woning dubbele beglazing en een geïsoleerd dak. In de straat ervoor kan er gratis geparkeerd worden, of indien gewenst kan een garage gehuurd worden voor € 55/maand extra.

		
",3,1,121m2,20110813-0000897473-00000008-6,House,91%
307,"https://www.realo.be/en/eugeen-woutersstraat-55-2220-heist-op-den-berg/2258389?l=102800470
","Eugeen woutersstraat 55, 2220 Heist-op-den-Berg",https://realocdn.com/image/5/BE-master_listing_b6e571_b6e571a09400f1b986aed8fc167b28e2.jpg/1439x1080/0x400/2/86ba,€740,"

					Appartement met 2 slpk, ruim terras en autostaanplaats

Ligging: Centraal gelegen op wandelafstand van centrum Heist-op-den-Berg

Indeling: Inkomhal, woonkamer, keuken, terras, 2 slaapkamers, badkamer, bergruimte in kelder en autostaanplaats.

Beschrijving: Dit instapklare appartement beschikt over een ruime open woonkamer met veel lichtinval. De keuken is voorzien van alle toestellen. Vanuit de woonkamer heb je toegang naar het ruime terras. Als we de nachthal doorwandelen vinden we de twee slaapkamers, het toilet en de badkamer. In de badkamer is aansluiting voorzien voor een wasmachine en droogkast. Er is hier een ligbad en douche aanwezig. In de kelder heb je nog een bergruimte waar je gebruik van kan maken. In de garage heb je ook nog een staanplaats.

Kortom: een ruim gezellig appartement met een ruim terras en veel lichtinval.

EXTRA:   
- Lasten: 55 euro  
- Groot terras

EPC: 105

		
",2,1,96m2,-,Flat,82%
308,"https://www.realo.be/en/hoogstraat-32-2223-schriek/2261707?l=1285261400
","Hoogstraat 32, 2223 Schriek, Heist-Op-Den-Berg",https://realocdn.com/image/5/BE-master_listing_9394a1_9394a184e1c35e8789a5e3e024eac4d1.jpg/1440x1080/0x400/2/2626,€322.000,"

					What do you want to do ?

New mailCopy

What do you want to do ?

New mailCopy

What do you want to do ?

New mailCopy

What do you want to do ?

New mailCopy

			- view full description

",3,1,169m2,-,House,61%
309,"https://www.realo.be/en/grootlosestraat-99-3120-baal/3167292?l=1676482141
","Grootlosestraat 99, 3120 Baal, Tremelo",https://realocdn.com/image/5/BE-master_listing_2c676e_2c676e9c908c8403da30d2386b2b0c89.jpg/1620x1080/0x400/2/fd25,€235.000,"

					OPENHUIZENDAG ZATERDAG 17 OKTOBER VAN 17 TOT 18UUUR!!!

Te renoveren woning met 2 slaapkamers en tuin op 371m².

Ligging: Goed gelegen op wandelafstand van scholen, winkels,...  
 Indeling: Gelijkvloers: Inkomhal, woonkamer, bureau, keuken, badkamer, wasplaats. Eerste verdieping: 2 slaapkamers.

Beschrijving: U betreedt de woning via de inkomhal waarna u toegang heeft tot de leefruimte. Vanuit de leefruimte kan u de bureauruimte, alsook de keuken bereiken. Aan de keuken grenst de wasplaats en de badkamer.   
Op de verdieping heeft u 2 ruime slaapkamers.

De tuin is volledig omheind en aangelegd en beschikt over een tuinhuis.

		
",2,1,153m2,-,House,62%
310,"https://www.realo.be/en/zonnestraat-9-9000-gent/4393180?l=334811663
","Zonnestraat 9, 9000 Ghent, Gent",https://realocdn.com/image/5/BE-master_listing_8f73bd_8f73bdc910120b8fb011009be1149a6e.jpg/1619x1080/0x400/2/abe6,€740.000,"

					Luxueus appartement op prachtige locatie in het centrum van Gent. Deze kleinschalige residentie met 4 wooneenheden is gelegen tussen de Kouter en het oud Gerechtsgebouw.

De volledige residentie werd gerenoveerd met oog voor hoogwaardige materialen.

Het appartement beschikt over een ruime inkom met ingemaakte kasten, een volledig ingerichte keuken met grote leefruimte en aparte bureau ruimte, een gezellig overdekt terras gericht op het zuiden, verder zijn er 3 slaapkamers waarvan 1 master badroom met eigen badkamer met inloopdouche, in de nachthal treffen we een tweede badkamer en afzonderlijk toilet en een berging.

Grote troef is het gemeenschappelijk dakterras van 21m² waar het zalig vertoeven is.

Vragen of bezoek? Contacteer Anthony via +324... Show number of a...y@immodavinci.be

",3,2,143m2,2167202,Flat,89%
311,"https://www.realo.be/en/jef-lambeauxstraat-16-2020-antwerpen/1810811?l=651502642
","Jef lambeauxstraat 16, 2020 Antwerp, Antwerpen",https://realocdn.com/image/5/BE-master_listing_7a4dad_7a4dad888af2c314e35a61dfcb7e5493.jpg/1617x1080/0x400/2/982b,€230.000,"

					Eéngezinswoning met garage op centrale locatie

Ligging: Centrale locatie nabij tal van invalswegen, scholen en het openbaar vervoer. In de nabijheid ligt ook het winkelcentrum: Den TIR.

Omschrijving: Te verfrissen woning in een rustige wijk. Via de inkomhal bereiken we de garage die momenteel fungeert als keuken, verder is er nog een achterplaats met wc en een koertje. Op de 1ste verdieping vinden wij de ruime leefruimte en bureau terug. Tenslotte zijn er op de 2de verdieping 2 ruime slaapkamers en een badkamer met douche, lavabo en wc voorzien.

Bijzonderheden:   
\- Centrale ligging  
\- Openbaar vervoer  
\- Garage  
\- Ruime slaapkamers

\* EPC IN OPMAAK \*

Geen rechterlijke herstelmaatregel of bestuurlijke maatregel opgelegd, Vergunning uitgereikt, Woongebied, Geen voorkooprecht ruimtelijke ordening aanwezig, Geen verkavelingsvergunning

		
",3,2,112m2,-,House,89%
312,"https://www.realo.be/en/solvynsstraat-22-2018-antwerpen/1921511?l=2099814967
","Solvynsstraat 22, 2018 Antwerp, Antwerpen",https://realocdn.com/image/5/BE-master_listing_51055e_51055e84f2241c8bd435a7d1e8de5cdd.jpg/1620x1080/0x400/2/ca92,€820,"

					Ligging: Ideaal gelegen gelijkvloers appartement op ideale locatie in hartje Antwerpen met winkels, horeca, scholen en openbaar vervoer in de nabije omgeving. Indeling: Inkomhal, leefruimte, keuken, berging, terras, badkamer en slaapkamer. Beschrijving: Het appartement is gelegen op het gelijkvloers van het gebouw. We betreden het appartement in een aparte inkomhal. Vanuit de inkomhal hebben we toegang tot de leefruimte met open keuken en vanuit de leefruimte kunnen we het gezellig stadstuintje betreden. Aansluitend hebben we een aparte bergruimte en de badkamer met inloopdouche, toilet en lavabo. Tot slot hebben we aan de voorzijde van het appartement een ruime slaapkamer. Extra: aparte kelderberging - gezellig stadstuintje/terras

		
",1,1,56m2,-,Flat,90%
313,"https://www.realo.be/en/torenstraat-67b-2160-wommelgem/2178250?l=58957369
","Torenstraat 67B, 2160 Wommelgem",https://realocdn.com/image/5/BE-master_listing_760948_760948dde939d5b4f93db65c736228a4.jpg/1620x1080/0x400/2/5edf,€394.000,"

					Prachtig duplex appartement (136m²) voorzien van 2 slaapkamers, zonnig terras (21m²) en aangelegde tuin (68m²) met terras op toplocatie te Wommelgem!

U betreedt het appartement via de inkomhal die uitgeeft op de ruime, lichtrijke eetkamer op parket met volledig geïnstalleerde keuken met kwalitatieve toestellen en aparte berging (wasplaats). De eetkamer geeft uit op het eerste zonnig, overdekt terras met zicht op de prachtig aangelegde tuin. Via de nachthal bereiken we het slaapgedeelte voorzien van prachtige masterbedroom en 2de kamer met mogelijkheden. Voorts de prachtig afgewerkte badkamer voorzien van inloopdouche en een apart gastentoilet. Het leef gedeelte bevindt zich op het gelijkvloers te bereiken via de prachtige trap. De leefruimte is verdeeld in een mezzanine tv-hoek en zitkamer en biedt prachtig zicht op de aangelegde tuin met terras. Er is tevens ook een publieke tuin met toegang voor al de eigenaars. Als laatste is er nog een kelderberging en de verplicht aan te kopen dubbele autostaanplaats t.w.v. € 25.000! Het appartement wordt verkocht als opbrengsteneigendom. De huidige eigenaars gaan het voor termijn 3/6/9 jaar aan de huidige eigenaars tegen marktconforme huurprijs van €1200/maand, kortom ideaal als investering! Met een nettorendement van +/- 2,7%  
EPC: kWh/253m²jaar  
Vg, Wg, Gmo, Gvkr, Gvv

		
",2,1,136m2,-,Flat,80%
